trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,345.0,true,54.0,54.0,18.0
1,345.0,true,55.0,53.0,20.0
2,345.0,true,52.0,49.0,48.0
3,345.0,true,53.0,50.0,43.0
4,345.0,true,55.0,51.0,21.0
5,345.0,true,54.0,48.0,37.0
6,345.0,true,54.0,46.0,47.0
7,345.0,true,55.0,47.0,9.0
8,345.0,true,54.0,50.0,24.0
9,345.0,true,55.0,50.0,53.0
