trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,242.0,true,175.0,90.0,12.0
1,242.0,true,176.0,158.0,46.0
2,242.0,true,175.0,43.0,65.0
3,242.0,true,172.0,167.0,19.0
4,242.0,true,174.0,158.0,9.0
5,242.0,true,175.0,147.0,3.0
6,242.0,true,176.0,157.0,21.0
7,242.0,true,175.0,158.0,97.0
8,242.0,true,175.0,105.0,45.0
9,242.0,true,176.0,27.0,111.0
