trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,474.0,true,69.0,12.0,21.0
1,474.0,true,71.0,47.0,52.0
2,474.0,true,71.0,53.0,52.0
3,474.0,true,72.0,51.0,32.0
4,474.0,true,70.0,51.0,57.0
5,474.0,true,70.0,50.0,8.0
6,474.0,true,69.0,49.0,30.0
7,474.0,true,70.0,50.0,56.0
8,474.0,true,71.0,49.0,46.0
9,474.0,true,71.0,52.0,59.0
