trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,555.0,true,68.0,54.0,18.0
1,555.0,true,66.0,46.0,56.0
2,555.0,true,66.0,52.0,17.0
3,555.0,true,68.0,49.0,32.0
4,555.0,true,66.0,55.0,56.0
5,555.0,true,68.0,46.0,53.0
6,555.0,true,68.0,51.0,21.0
7,555.0,true,67.0,56.0,51.0
8,555.0,true,70.0,47.0,17.0
9,555.0,true,69.0,23.0,4.0
