trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,587.0,true,61.0,50.0,53.0
1,587.0,true,62.0,52.0,52.0
2,587.0,true,61.0,22.0,27.0
3,587.0,true,59.0,48.0,39.0
4,587.0,true,62.0,60.0,26.0
5,587.0,true,62.0,49.0,41.0
6,587.0,true,62.0,51.0,13.0
7,587.0,true,62.0,50.0,52.0
8,587.0,true,61.0,49.0,48.0
9,587.0,true,59.0,53.0,50.0
