trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,591.0,true,61.0,48.0,21.0
1,591.0,true,60.0,41.0,42.0
2,591.0,true,62.0,46.0,53.0
3,591.0,true,64.0,45.0,13.0
4,591.0,true,60.0,44.0,36.0
5,591.0,true,64.0,48.0,26.0
6,591.0,true,62.0,49.0,46.0
7,591.0,true,63.0,48.0,48.0
8,591.0,true,63.0,49.0,47.0
9,591.0,true,63.0,52.0,23.0
