trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,474.0,true,61.0,51.0,17.0
1,474.0,true,58.0,48.0,4.0
2,474.0,true,58.0,47.0,53.0
3,474.0,true,59.0,48.0,51.0
4,474.0,true,57.0,15.0,9.0
5,474.0,true,59.0,48.0,53.0
6,474.0,true,58.0,48.0,51.0
7,474.0,true,60.0,51.0,8.0
8,474.0,true,60.0,50.0,7.0
9,474.0,true,59.0,50.0,37.0
