trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,683.0,true,58.0,49.0,21.0
1,683.0,true,56.0,48.0,51.0
2,683.0,true,57.0,47.0,33.0
3,683.0,true,57.0,51.0,20.0
4,683.0,true,58.0,50.0,49.0
5,683.0,true,58.0,43.0,53.0
6,683.0,true,57.0,49.0,53.0
7,683.0,true,57.0,50.0,25.0
8,683.0,true,59.0,49.0,11.0
9,683.0,true,57.0,49.0,33.0
