trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,403.0,true,93.0,81.0,0.0
1,403.0,true,92.0,79.0,3.0
2,403.0,true,91.0,78.0,7.0
3,403.0,true,94.0,22.0,5.0
4,403.0,true,94.0,20.0,52.0
5,403.0,true,93.0,82.0,8.0
6,403.0,true,93.0,80.0,18.0
7,403.0,true,91.0,78.0,31.0
8,403.0,true,92.0,81.0,26.0
9,403.0,true,91.0,81.0,61.0
