trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,770.0,true,136.0,47.0,16.0
1,770.0,true,135.0,120.0,128.0
2,770.0,true,133.0,128.0,128.0
3,770.0,true,138.0,121.0,10.0
4,770.0,true,136.0,125.0,55.0
5,770.0,true,138.0,126.0,25.0
6,770.0,true,136.0,130.0,50.0
7,770.0,true,136.0,126.0,65.0
8,770.0,true,138.0,77.0,7.0
9,770.0,true,138.0,118.0,12.0
