trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,363.0,true,134.0,118.0,51.0
1,363.0,true,135.0,41.0,97.0
2,363.0,true,131.0,126.0,60.0
3,363.0,true,132.0,129.0,27.0
4,363.0,true,132.0,17.0,25.0
5,363.0,true,134.0,109.0,122.0
6,363.0,true,136.0,124.0,102.0
7,363.0,true,132.0,122.0,120.0
8,363.0,true,134.0,125.0,115.0
9,363.0,true,135.0,121.0,58.0
