trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,683.0,true,67.0,44.0,56.0
1,683.0,true,65.0,49.0,16.0
2,683.0,true,69.0,44.0,22.0
3,683.0,true,64.0,45.0,48.0
4,683.0,true,68.0,47.0,17.0
5,683.0,true,68.0,15.0,20.0
6,683.0,true,67.0,20.0,15.0
7,683.0,true,69.0,48.0,25.0
8,683.0,true,67.0,44.0,55.0
9,683.0,true,68.0,46.0,9.0
