trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,683.0,true,61.0,53.0,18.0
1,683.0,true,63.0,56.0,31.0
2,683.0,true,64.0,9.0,64.0
3,683.0,true,63.0,59.0,37.0
4,683.0,true,63.0,61.0,58.0
5,683.0,true,62.0,53.0,43.0
6,683.0,true,61.0,50.0,59.0
7,683.0,true,61.0,59.0,60.0
8,683.0,true,63.0,62.0,26.0
9,683.0,true,62.0,61.0,17.0
