trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,202.0,true,99.0,83.0,51.0
1,202.0,true,99.0,81.0,58.0
2,202.0,true,99.0,85.0,87.0
3,202.0,true,98.0,88.0,55.0
4,202.0,true,98.0,84.0,88.0
5,202.0,true,98.0,90.0,55.0
6,202.0,true,98.0,87.0,83.0
7,202.0,true,99.0,85.0,71.0
8,202.0,true,99.0,90.0,63.0
9,202.0,true,100.0,83.0,63.0
