Do Nothing Steps, Advanced Win Rate, Advanced Score, One Step Score, Random Score
0.0,0,0.0,0.0,0.0
0.0,1,1.0,1.0,1.0
0.0,1,1.0,1.0,1.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
0.0,1,1.0,1.0,1.0
1000.0,0,0.1,0.0,0.1
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
0.0,1,1.0,1.0,1.0
1000.0,0,0.4,0.5,0.5
1000.0,0,0.0,0.0,0.0
1000.0,0,0.1,0.0,0.1
