Do Nothing Steps, Advanced Win Rate, Advanced Score, One Step Score, Random Score
1000.0,0,0.4,0.0,0.3
620.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.1,0.1,0.1
0.0,1,1.0,1.0,1.0
387.0,0,0.7,0.9,0.7
0.0,1,1.0,1.0,1.0
1000.0,0,0.2,0.2,0.0
1000.0,0,0.0,0.0,0.2
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
1000.0,0,0.0,0.0,0.0
